session_id,Month,month_num,VisitorType,TrafficType,Weekend,is_weekend,ProductRelated,ProductRelated_Duration,product_duration_min,product_view_group,duration_group,BounceRates,ExitRates,PageValues,SpecialDay,Revenue,is_purchase,high_activity,session_segment
8638,Nov,11,Returning_Visitor,1,False,0,17,775.3333333,12.922222221666667,11-20,10-20min,0.0,0.045098039,0.0,0.0,True,1,False,Low_Activity_Purchase
8639,Dec,12,Returning_Visitor,6,False,0,9,269.75,4.495833333333334,6-10,2-5min,0.022222222,0.048148148,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8640,Dec,12,Returning_Visitor,3,False,0,38,1264.0,21.066666666666666,21-50,20min+,0.0,0.028947368,31.48142512,0.0,False,0,True,High_Potential
8641,Dec,12,Returning_Visitor,10,False,0,34,508.558547,8.475975783333332,21-50,5-10min,0.014705882,0.027528909,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8642,Dec,12,Returning_Visitor,1,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8643,Dec,12,Returning_Visitor,1,False,0,7,61.5,1.025,6-10,0-2min,0.028571429,0.085714286,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8644,Nov,11,Returning_Visitor,10,False,0,2,12.0,0.2,0-5,0-2min,0.166666667,0.166666667,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8645,Dec,12,New_Visitor,2,False,0,9,122.25,2.0375,6-10,2-5min,0.0,0.018181818,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8646,Nov,11,Returning_Visitor,11,False,0,48,698.6715201,11.644525334999999,21-50,10-20min,0.004487179,0.01989011,68.91364255,0.0,True,1,True,High_Value
8647,Dec,12,Returning_Visitor,3,False,0,50,1799.666667,29.99444445,21-50,20min+,0.056410256,0.083012821,0.0,0.0,False,0,True,High_Potential
8648,Dec,12,Returning_Visitor,8,False,0,11,496.25,8.270833333333334,11-20,5-10min,0.0,0.026190476,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8649,Nov,11,Returning_Visitor,2,True,1,28,687.4670635,11.457784391666667,21-50,10-20min,0.013978495,0.02734255,108.9089884,0.0,True,1,False,Low_Activity_Purchase
8650,Nov,11,Returning_Visitor,3,False,0,22,458.25,7.6375,21-50,5-10min,0.02,0.056666667,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8651,Dec,12,Returning_Visitor,20,False,0,2,53.5,0.8916666666666667,0-5,0-2min,0.05,0.15,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8652,Nov,11,Returning_Visitor,13,False,0,3,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8653,Dec,12,Other,20,False,0,10,332.5833333,5.543055555,6-10,5-10min,0.0,0.002197802,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8654,Nov,11,Returning_Visitor,10,False,0,12,749.75,12.495833333333334,11-20,10-20min,0.0,0.016666667,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8655,Nov,11,Returning_Visitor,11,True,1,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8656,Nov,11,Returning_Visitor,2,True,1,292,8282.214508,138.03690846666666,50+,20min+,0.000977199,0.005669849,13.91832377,0.0,False,0,True,High_Potential
8657,Dec,12,Returning_Visitor,13,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8658,Nov,11,Returning_Visitor,2,False,0,6,142.125,2.36875,6-10,2-5min,0.0,0.033333333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8659,Dec,12,Returning_Visitor,10,False,0,45,3007.6875,50.128125,21-50,20min+,0.012765957,0.012907801,0.0,0.0,False,0,True,High_Potential
8660,Nov,11,Returning_Visitor,11,False,0,52,1894.39384,31.573230666666667,50+,20min+,0.005555556,0.016838538,0.0,0.0,False,0,True,High_Potential
8661,Nov,11,Returning_Visitor,2,False,0,95,4817.924102,80.29873503333333,50+,20min+,0.007496464,0.025637791,50.09121868,0.0,True,1,True,High_Value
8662,Dec,12,Returning_Visitor,1,False,0,2,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8663,Dec,12,Returning_Visitor,1,False,0,12,905.5,15.091666666666667,11-20,10-20min,0.0,0.026666667,23.6393946,0.0,True,1,False,Low_Activity_Purchase
8664,Nov,11,Returning_Visitor,7,False,0,37,1254.75,20.9125,21-50,20min+,0.002631579,0.010175439,34.15414773,0.0,True,1,False,Low_Activity_Purchase
8665,Nov,11,Returning_Visitor,2,False,0,71,3401.050687,56.684178116666665,50+,20min+,0.005128205,0.026238576,0.0,0.0,False,0,True,High_Potential
8666,Dec,12,Returning_Visitor,1,False,0,17,523.5416667,8.725694444999998,11-20,5-10min,0.023333333,0.057,30.68883081,0.0,False,0,False,Low_Activity_NonPurchase
8667,Dec,12,Returning_Visitor,2,False,0,23,627.0,10.45,21-50,10-20min,0.006896552,0.011264368,25.19297315,0.0,False,0,False,Low_Activity_NonPurchase
8668,Dec,12,Returning_Visitor,3,False,0,56,1514.037879,25.23396465,50+,20min+,0.016071429,0.0175,0.0,0.0,False,0,True,High_Potential
8669,Nov,11,Returning_Visitor,10,False,0,2,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8670,Dec,12,Returning_Visitor,3,False,0,2,135.5,2.2583333333333333,0-5,2-5min,0.0,0.1,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8671,Nov,11,Returning_Visitor,1,False,0,35,2429.8125,40.496875,21-50,20min+,0.0,0.023684211,102.4922188,0.0,True,1,False,Low_Activity_Purchase
8672,Nov,11,Returning_Visitor,2,False,0,14,156.4047619,2.606746031666667,11-20,2-5min,0.014285714,0.05,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8673,Nov,11,Returning_Visitor,2,True,1,30,1288.733333,21.478888883333333,21-50,20min+,0.0,0.013376623,54.121714,0.0,False,0,False,Low_Activity_NonPurchase
8674,Dec,12,Returning_Visitor,2,False,0,126,4446.303175,74.10505291666666,50+,20min+,0.001538462,0.015567766,3.333835543,0.0,False,0,True,High_Potential
8675,Dec,12,Returning_Visitor,1,True,1,34,920.55,15.3425,21-50,10-20min,0.030588235,0.042913165,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8676,Nov,11,Returning_Visitor,8,False,0,8,885.0,14.75,6-10,10-20min,0.04375,0.0375,49.72830378,0.0,True,1,False,Low_Activity_Purchase
8677,Nov,11,New_Visitor,1,False,0,44,950.625,15.84375,21-50,10-20min,0.0,0.004444444,0.0,0.0,False,0,True,High_Potential
8678,Nov,11,Returning_Visitor,2,False,0,232,5932.596554,98.87660923333333,50+,20min+,0.002564103,0.014824296,0.0,0.0,True,1,True,High_Value
8679,Nov,11,Returning_Visitor,1,True,1,25,1358.166667,22.636111116666665,21-50,20min+,0.007407407,0.022222222,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8680,Nov,11,Returning_Visitor,3,False,0,6,89.66666667,1.4944444445,6-10,0-2min,0.0,0.033333333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8681,Dec,12,Returning_Visitor,1,False,0,50,694.5166667,11.575277778333334,21-50,10-20min,0.008163265,0.024489796,0.0,0.0,False,0,True,High_Potential
8682,Nov,11,Returning_Visitor,1,False,0,125,3075.978608,51.266310133333334,50+,20min+,0.00962963,0.022299824,0.0,0.0,True,1,True,High_Value
8683,Nov,11,Returning_Visitor,6,True,1,96,2857.712454,47.6285409,50+,20min+,0.002393617,0.019742908,0.0,0.0,False,0,True,High_Potential
8684,Dec,12,Returning_Visitor,10,True,1,60,1967.780163,32.79633605,50+,20min+,0.003809524,0.0154654,2.627347196,0.0,True,1,True,High_Value
8685,Dec,12,Returning_Visitor,11,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8686,Dec,12,Returning_Visitor,2,False,0,14,1352.75,22.545833333333334,11-20,20min+,0.0,0.023684211,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8687,Dec,12,Returning_Visitor,2,True,1,19,866.3333333,14.438888888333334,11-20,10-20min,0.0,0.025,14.58941181,0.0,False,0,False,Low_Activity_NonPurchase
8688,Nov,11,Returning_Visitor,2,False,0,81,1878.996825,31.31661375,50+,20min+,0.002325581,0.019277493,0.0,0.0,False,0,True,High_Potential
8689,Nov,11,New_Visitor,2,False,0,10,138.4166667,2.306944445,6-10,2-5min,0.0,0.013333333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8690,Nov,11,Returning_Visitor,2,True,1,46,1031.133333,17.18555555,21-50,10-20min,0.004680851,0.034267293,0.0,0.0,False,0,True,High_Potential
8691,Nov,11,Returning_Visitor,1,True,1,39,1208.333333,20.138888883333333,21-50,20min+,0.0,0.01025641,0.0,0.0,False,0,True,High_Potential
8692,Nov,11,Returning_Visitor,10,False,0,152,5426.823764,90.44706273333333,50+,20min+,0.005228758,0.018756793,0.0,0.0,False,0,True,High_Potential
8693,Nov,11,Returning_Visitor,10,False,0,50,1570.362302,26.172705033333333,21-50,20min+,0.008959436,0.027766386,1.818480813,0.0,True,1,True,High_Value
8694,Nov,11,Returning_Visitor,2,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8695,Nov,11,Returning_Visitor,2,False,0,15,644.25,10.7375,11-20,10-20min,0.005263158,0.01754386,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8696,Nov,11,Returning_Visitor,2,True,1,28,705.1166667,11.751944445,21-50,10-20min,0.003703704,0.017901235,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8697,Dec,12,Returning_Visitor,2,False,0,23,1183.9,19.73166666666667,21-50,10-20min,0.04,0.058285714,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8698,Nov,11,Returning_Visitor,6,True,1,53,2438.075,40.63458333333333,50+,20min+,0.005357143,0.017261905,29.04476648,0.0,True,1,True,High_Value
8699,Dec,12,Returning_Visitor,1,False,0,8,106.0833333,1.7680555550000001,6-10,0-2min,0.025,0.05625,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8700,Dec,12,Returning_Visitor,2,False,0,10,409.4666667,6.824444445,6-10,5-10min,0.005128205,0.039010989,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8701,Nov,11,Other,20,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8702,Nov,11,Returning_Visitor,2,True,1,93,2697.17535,44.9529225,50+,20min+,0.006060606,0.019274564,0.0,0.0,False,0,True,High_Potential
8703,Dec,12,Returning_Visitor,2,False,0,10,166.1666667,2.769444445,6-10,2-5min,0.0,0.05,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8704,Nov,11,Returning_Visitor,13,False,0,99,2622.600281,43.71000468333333,50+,20min+,0.022,0.028519936,0.0,0.0,True,1,True,High_Value
8705,Nov,11,New_Visitor,8,False,0,69,5793.52381,96.55873016666666,50+,20min+,0.0,0.007835821,0.0,0.0,False,0,True,High_Potential
8706,Nov,11,Returning_Visitor,3,False,0,12,631.75,10.529166666666667,11-20,10-20min,0.054545455,0.072727273,76.05518858,0.0,False,0,False,Low_Activity_NonPurchase
8707,Nov,11,Returning_Visitor,2,False,0,7,570.5,9.508333333333333,6-10,5-10min,0.0,0.028571429,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8708,Nov,11,New_Visitor,8,False,0,20,536.6166667,8.943611111666666,11-20,5-10min,0.0,0.002898551,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8709,Dec,12,Returning_Visitor,1,False,0,30,1661.833333,27.697222216666667,21-50,20min+,0.027222222,0.071666667,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8710,Nov,11,Returning_Visitor,1,False,0,42,2553.858333,42.56430555,21-50,20min+,0.0,0.022101449,0.0,0.0,False,0,True,High_Potential
8711,Dec,12,New_Visitor,2,False,0,11,490.8333333,8.180555555,11-20,5-10min,0.0,0.045454545,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8712,Nov,11,Returning_Visitor,2,False,0,13,334.75,5.579166666666667,11-20,5-10min,0.0,0.030769231,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8713,Dec,12,Returning_Visitor,8,True,1,5,270.5833333,4.509722221666666,0-5,2-5min,0.04,0.07,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8714,Dec,12,Returning_Visitor,2,False,0,3,61.5,1.025,0-5,0-2min,0.0,0.033333333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8715,Nov,11,New_Visitor,3,False,0,20,1052.833333,17.54722221666667,11-20,10-20min,0.010526316,0.015789474,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8716,Nov,11,Returning_Visitor,3,False,0,2,301.0,5.016666666666667,0-5,5-10min,0.0,0.033333333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8717,Nov,11,Returning_Visitor,11,False,0,19,535.5,8.925,11-20,5-10min,0.044444444,0.091666667,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8718,Dec,12,Returning_Visitor,2,False,0,11,667.9166667,11.131944444999998,11-20,10-20min,0.0,0.009090909,0.0,0.0,True,1,False,Low_Activity_Purchase
8719,Nov,11,Returning_Visitor,1,False,0,32,839.4305556,13.990509260000001,21-50,10-20min,0.012903226,0.028602151,13.91276554,0.0,True,1,False,Low_Activity_Purchase
8720,Nov,11,Returning_Visitor,1,False,0,102,4509.0,75.15,50+,20min+,0.011764706,0.037679739,0.0,0.0,False,0,True,High_Potential
8721,Nov,11,Returning_Visitor,11,True,1,19,273.7083333,4.561805555,11-20,2-5min,0.021052632,0.035087719,0.0,0.0,True,1,False,Low_Activity_Purchase
8722,Dec,12,Returning_Visitor,2,False,0,15,715.875,11.93125,11-20,10-20min,0.010526316,0.052631579,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8723,Dec,12,Returning_Visitor,3,False,0,6,903.3571429,15.055952381666666,6-10,10-20min,0.054545455,0.054385965,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8724,Nov,11,Returning_Visitor,13,True,1,91,3309.448776,55.1574796,50+,20min+,0.013285024,0.020476218,0.0,0.0,True,1,True,High_Value
8725,Nov,11,Returning_Visitor,3,False,0,6,339.5,5.658333333333333,6-10,5-10min,0.0,0.033333333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8726,Nov,11,Returning_Visitor,2,False,0,251,9297.575489,154.95959148333336,50+,20min+,0.011608301,0.027881156,0.0,0.0,False,0,True,High_Potential
8727,Nov,11,Returning_Visitor,1,False,0,140,4096.090152,68.2681692,50+,20min+,0.003809524,0.011870748,0.0,0.0,False,0,True,High_Potential
8728,Nov,11,Returning_Visitor,3,True,1,47,1480.233333,24.67055555,21-50,20min+,0.010416667,0.027824074,15.15643787,0.0,True,1,True,High_Value
8729,Dec,12,Returning_Visitor,1,False,0,30,735.5833333,12.259722221666667,21-50,10-20min,0.006896552,0.024137931,23.51024736,0.0,False,0,False,Low_Activity_NonPurchase
8730,Nov,11,New_Visitor,8,True,1,8,332.0,5.533333333333333,6-10,5-10min,0.0,0.028571429,14.1273698,0.0,True,1,False,Low_Activity_Purchase
8731,Nov,11,Returning_Visitor,10,True,1,37,581.0833333,9.684722221666668,21-50,5-10min,0.005555556,0.026851852,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8732,Nov,11,New_Visitor,2,False,0,11,877.9166667,14.631944444999998,11-20,10-20min,0.0,0.043636364,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8733,Nov,11,Other,10,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8734,Nov,11,Returning_Visitor,10,False,0,31,835.5833333,13.926388888333333,21-50,10-20min,0.0,0.006451613,47.44850792,0.0,True,1,False,Low_Activity_Purchase
8735,Dec,12,Returning_Visitor,2,False,0,39,805.625,13.427083333333334,21-50,10-20min,0.0,0.020905923,2.217029402,0.0,False,0,True,High_Potential
8736,Dec,12,New_Visitor,2,False,0,16,375.9166667,6.265277778333333,11-20,5-10min,0.0,0.007142857,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8737,Nov,11,New_Visitor,2,False,0,13,555.5029412,9.258382353333333,11-20,5-10min,0.036363636,0.020095694,47.99199256,0.0,True,1,False,Low_Activity_Purchase
8738,Dec,12,Returning_Visitor,2,False,0,97,1935.887111,32.26478518333333,50+,20min+,0.001168385,0.008928355,0.0,0.0,False,0,True,High_Potential
8739,Nov,11,New_Visitor,2,False,0,15,638.9166667,10.648611111666666,11-20,10-20min,0.010526316,0.031578947,0.0,0.0,True,1,False,Low_Activity_Purchase
8740,Dec,12,Returning_Visitor,2,False,0,30,2040.166667,34.002777783333336,21-50,20min+,0.0,0.022727273,4.350513745,0.0,True,1,False,Low_Activity_Purchase
8741,Nov,11,Returning_Visitor,2,True,1,35,990.4642857,16.507738095,21-50,10-20min,0.010810811,0.027027027,14.78162714,0.0,True,1,False,Low_Activity_Purchase
8742,Dec,12,Returning_Visitor,2,False,0,13,155.9833333,2.5997222216666667,11-20,2-5min,0.0,0.037777778,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8743,Nov,11,Returning_Visitor,2,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8744,Nov,11,Returning_Visitor,2,True,1,67,2199.976786,36.66627976666667,50+,20min+,0.008333333,0.027665354,0.0,0.0,False,0,True,High_Potential
8745,Nov,11,Returning_Visitor,3,False,0,5,44.5,0.7416666666666667,0-5,0-2min,0.12,0.16,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8746,Nov,11,Returning_Visitor,10,True,1,22,246.6458333,4.1107638883333335,21-50,2-5min,0.009090909,0.047727273,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8747,Dec,12,Returning_Visitor,1,False,0,47,2493.985714,41.566428566666666,21-50,20min+,0.017021277,0.032056738,0.0,0.0,True,1,True,High_Value
8748,Dec,12,Returning_Visitor,2,False,0,31,1359.957586,22.665959766666667,21-50,20min+,0.001612903,0.003655914,32.88667049,0.0,False,0,False,Low_Activity_NonPurchase
8749,Nov,11,Returning_Visitor,3,False,0,4,46.75,0.7791666666666667,0-5,0-2min,0.0,0.05,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8750,Dec,12,Returning_Visitor,2,False,0,21,831.0,13.85,21-50,10-20min,0.0,0.01,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8751,Nov,11,Returning_Visitor,11,True,1,19,812.875,13.547916666666667,11-20,10-20min,0.0,0.003333333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8752,Nov,11,Returning_Visitor,2,False,0,10,201.9166667,3.3652777783333336,6-10,2-5min,0.0,0.04,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8753,Dec,12,Returning_Visitor,1,False,0,4,17.0,0.2833333333333333,0-5,0-2min,0.1,0.15,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8754,Nov,11,Returning_Visitor,10,False,0,4,54.5,0.9083333333333333,0-5,0-2min,0.1,0.15,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8755,Dec,12,Returning_Visitor,1,False,0,17,722.0833333,12.034722221666668,11-20,10-20min,0.011764706,0.029411765,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8756,Nov,11,Returning_Visitor,10,False,0,11,135.225,2.2537499999999997,11-20,2-5min,0.0,0.009090909,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8757,Dec,12,Returning_Visitor,2,True,1,146,3231.853672,53.86422786666667,50+,20min+,0.007792208,0.016586922,8.597486055,0.0,False,0,True,High_Potential
8758,Nov,11,New_Visitor,2,False,0,2,74.75,1.2458333333333333,0-5,0-2min,0.0,0.022222222,0.0,0.0,True,1,False,Low_Activity_Purchase
8759,Dec,12,Returning_Visitor,1,False,0,43,4215.961111,70.26601851666666,21-50,20min+,0.009302326,0.022170543,0.0,0.0,False,0,True,High_Potential
8760,Dec,12,Returning_Visitor,3,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8761,Nov,11,Returning_Visitor,3,False,0,38,624.5,10.408333333333333,21-50,10-20min,0.005263158,0.021052632,0.0,0.0,False,0,True,High_Potential
8762,Nov,11,Returning_Visitor,1,False,0,69,1618.532967,26.975549450000003,50+,20min+,0.005555556,0.027698413,0.0,0.0,False,0,True,High_Potential
8763,Nov,11,Returning_Visitor,6,False,0,44,1924.505952,32.0750992,21-50,20min+,0.0,0.004651163,59.21256014,0.0,True,1,True,High_Value
8764,Nov,11,Returning_Visitor,1,True,1,56,4899.626984,81.66044973333334,50+,20min+,0.036904762,0.06360119,0.0,0.0,False,0,True,High_Potential
8765,Nov,11,Returning_Visitor,2,True,1,122,7141.214642,119.02024403333333,50+,20min+,0.012926829,0.01962467,0.0,0.0,False,0,True,High_Potential
8766,Dec,12,New_Visitor,2,False,0,5,454.5,7.575,0-5,5-10min,0.0,0.00625,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8767,Nov,11,Returning_Visitor,13,False,0,2,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8768,Nov,11,Returning_Visitor,13,False,0,5,23.0,0.38333333333333336,0-5,0-2min,0.11,0.15,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8769,Nov,11,New_Visitor,2,False,0,37,2304.5,38.40833333333333,21-50,20min+,0.0,0.005,14.54270238,0.0,True,1,False,Low_Activity_Purchase
8770,Nov,11,Returning_Visitor,3,True,1,34,1573.895833,26.231597216666668,21-50,20min+,0.015,0.019055556,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8771,Nov,11,Returning_Visitor,2,False,0,49,2011.513765,33.52522941666667,21-50,20min+,0.020689655,0.024273772,10.74211393,0.0,False,0,True,High_Potential
8772,Nov,11,Returning_Visitor,3,False,0,3,21.0,0.35,0-5,0-2min,0.0,0.066666667,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8773,Nov,11,Returning_Visitor,10,False,0,50,3831.1,63.85166666666667,21-50,20min+,0.0,0.017307692,0.0,0.0,False,0,True,High_Potential
8774,Nov,11,Returning_Visitor,3,False,0,11,326.5,5.441666666666666,11-20,5-10min,0.036363636,0.077272727,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8775,Nov,11,Returning_Visitor,1,False,0,23,441.0,7.35,21-50,5-10min,0.066666667,0.101449275,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8776,Nov,11,Returning_Visitor,3,True,1,3,164.0,2.7333333333333334,0-5,2-5min,0.0,0.066666667,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8777,Nov,11,Returning_Visitor,2,False,0,15,275.5,4.591666666666667,11-20,2-5min,0.004444444,0.031111111,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8778,Dec,12,New_Visitor,2,False,0,9,1176.5,19.608333333333334,6-10,10-20min,0.0,0.0125,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8779,Dec,12,Returning_Visitor,1,True,1,58,1436.690476,23.944841266666668,50+,20min+,0.0,0.008231293,12.80819078,0.0,False,0,True,High_Potential
8780,Nov,11,Returning_Visitor,3,False,0,12,257.4166667,4.2902777783333335,11-20,2-5min,0.006666667,0.027111111,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8781,Dec,12,New_Visitor,2,False,0,2,9.5,0.15833333333333333,0-5,0-2min,0.0,0.022222222,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8782,Dec,12,New_Visitor,2,False,0,2,10.0,0.16666666666666666,0-5,0-2min,0.0,0.1,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8783,Nov,11,Returning_Visitor,2,False,0,11,303.5,5.058333333333334,11-20,5-10min,0.0,0.012121212,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8784,Dec,12,Returning_Visitor,13,False,0,7,1264.833333,21.08055555,6-10,20min+,0.073376623,0.075604396,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8785,Nov,11,Returning_Visitor,2,False,0,517,27009.85943,450.16432383333336,50+,20min+,0.004385217,0.014593571,8.4031637,0.0,True,1,True,High_Value
8786,Dec,12,Returning_Visitor,13,False,0,59,4679.029167,77.98381945,50+,20min+,0.009617486,0.032389468,0.0,0.0,False,0,True,High_Potential
8787,Nov,11,Returning_Visitor,13,False,0,28,1252.75,20.879166666666666,21-50,20min+,0.010714286,0.042857143,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8788,Dec,12,Returning_Visitor,2,False,0,170,5639.22176,93.98702933333334,50+,20min+,0.002457143,0.01109801,0.0,0.0,False,0,True,High_Potential
8789,Dec,12,Returning_Visitor,1,False,0,24,347.9166667,5.798611111666667,21-50,5-10min,0.0,0.008333333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8790,Dec,12,Returning_Visitor,2,False,0,8,323.5,5.391666666666667,6-10,5-10min,0.0,0.02,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8791,Nov,11,Returning_Visitor,1,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8792,Dec,12,Returning_Visitor,2,True,1,95,2354.979058,39.249650966666664,50+,20min+,0.00137457,0.005695387,5.214690992,0.0,False,0,True,High_Potential
8793,Nov,11,Returning_Visitor,2,True,1,80,3313.073936,55.21789893333333,50+,20min+,0.022621723,0.059636655,0.0,0.0,False,0,True,High_Potential
8794,Nov,11,Returning_Visitor,3,False,0,15,147.5833333,2.4597222216666665,11-20,2-5min,0.014285714,0.028571429,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8795,Nov,11,Returning_Visitor,8,False,0,114,1403.720238,23.3953373,50+,20min+,0.0,0.000589971,255.5691579,0.0,True,1,True,High_Value
8796,Dec,12,Returning_Visitor,2,True,1,2,66.5,1.1083333333333334,0-5,0-2min,0.0,0.1,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8797,Dec,12,Returning_Visitor,3,False,0,5,47.5,0.7916666666666666,0-5,0-2min,0.08,0.12,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8798,Dec,12,New_Visitor,8,False,0,3,200.0,3.3333333333333335,0-5,2-5min,0.0,0.05,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8799,Nov,11,New_Visitor,8,True,1,21,883.0,14.716666666666667,21-50,10-20min,0.0,0.010666667,44.98081787,0.0,True,1,False,Low_Activity_Purchase
8800,Nov,11,Returning_Visitor,2,True,1,85,2155.653752,35.92756253333334,50+,20min+,0.005998168,0.019225201,3.920321611,0.0,True,1,True,High_Value
8801,Dec,12,Returning_Visitor,2,False,0,18,3026.374242,50.4395707,11-20,20min+,0.0,0.005263158,38.92648303,0.0,True,1,False,Low_Activity_Purchase
8802,Dec,12,Returning_Visitor,10,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8803,Nov,11,Returning_Visitor,2,False,0,24,760.7632353,12.679387255,21-50,10-20min,0.006153846,0.020512821,33.11000268,0.0,True,1,False,Low_Activity_Purchase
8804,Dec,12,Returning_Visitor,2,True,1,28,839.5178571,13.991964285,21-50,10-20min,0.0,0.003125,0.0,0.0,False,0,False,Low_Activity_NonPurchase
8805,Nov,11,New_Visitor,8,False,0,14,837.375,13.95625,11-20,10-20min,0.0,0.011481481,0.0,0.0,True,1,False,Low_Activity_Purchase
